day,scenario,seed,mean_health,mean_sdh_risk,mean_isolation,mean_acute_dependence,acute_events_today,prevention_acts_today,social_links_today,mean_fatigue,gini_fatigue,burnout_count,top10_load_ratio,coop_acts_today,coordination_level,pending_tasks,M1,M2,M3,M4,M5,FC_A1,FC_A2,FC_A3,FC_B1,FC_B2,FC_B3,FC_B4,FC_C1,FC_C2,FC_C3,cum_acute_events,cum_M1,cum_M2,cum_M3,cum_M4,cum_M5,cum_FC_A1,cum_FC_A2,cum_FC_A3,cum_FC_B1,cum_FC_B2,cum_FC_B3,cum_FC_B4,cum_FC_C1,cum_FC_C2,cum_FC_C3,total_nudge_interventions,label
45,B,3,0.2223,0.4969,0.5164,0.6962,3,6,0,0.8895,0.0273,23,0.5455,0,0.696,85,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,330,45,45,40,0,0,0,1,39,14,39,31,3,0,0,0,0,B
46,B,3,0.2072,0.5027,0.5219,0.7165,9,6,0,0.8931,0.0277,22,0.5,0,0.696,91,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,339,46,46,40,0,0,0,2,40,15,40,32,3,0,0,0,0,B
47,B,3,0.1902,0.5088,0.5276,0.7352,11,5,0,0.8919,0.0297,22,0.4,0,0.696,100,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,350,47,47,40,0,0,0,3,41,16,41,33,3,0,0,0,0,B
48,B,3,0.189,0.513,0.5321,0.744,8,10,0,0.9027,0.0199,21,0.4,0,0.696,102,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,358,48,48,40,0,0,0,4,42,17,42,34,3,0,0,0,0,B
49,B,3,0.1856,0.5192,0.5379,0.744,9,5,0,0.9123,0.016,25,0.5,0,0.696,105,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,367,49,49,40,0,0,0,5,43,18,43,35,3,0,0,0,0,B
50,B,3,0.1732,0.5264,0.5444,0.752,9,2,0,0.8979,0.0274,25,1.0,0,0.696,122,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,376,50,50,40,0,0,0,6,44,19,44,36,3,0,0,0,0,B
51,B,3,0.1663,0.5318,0.5496,0.762,9,7,0,0.8955,0.0283,24,0.5455,0,0.696,129,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,385,51,51,40,0,0,0,7,45,20,45,37,3,0,0,0,0,B
52,B,3,0.1503,0.5383,0.5556,0.778,15,4,0,0.8931,0.027,22,0.6,0,0.696,148,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,400,52,52,40,0,0,0,8,46,21,46,38,3,0,0,0,0,B
53,B,3,0.1326,0.5425,0.5601,0.806,18,10,0,0.8991,0.0227,23,0.4615,0,0.696,165,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,418,53,53,40,0,0,0,9,47,22,47,39,3,0,0,0,0,B
54,B,3,0.1159,0.549,0.5661,0.8275,15,4,0,0.9003,0.021,23,0.5556,0,0.696,178,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,433,54,54,40,0,0,0,10,48,23,48,40,3,0,0,0,0,B
55,B,3,0.1044,0.5552,0.5719,0.8335,12,5,0,0.8931,0.0305,24,0.7143,0,0.696,193,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,445,55,55,40,0,0,0,11,49,24,49,41,3,0,0,0,0,B
56,B,3,0.1018,0.5613,0.5776,0.8342,5,5,0,0.8883,0.0287,22,0.4,0,0.696,194,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,450,56,56,40,0,0,0,12,50,25,50,42,3,0,0,0,0,B
57,B,3,0.0909,0.5663,0.5826,0.8552,11,8,0,0.8979,0.029,22,0.375,0,0.696,202,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,461,57,57,40,0,0,0,13,51,25,51,43,3,0,0,0,0,B
58,B,3,0.0838,0.5724,0.5884,0.863,11,5,0,0.9015,0.0296,23,0.4167,0,0.696,212,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,472,58,58,40,0,0,0,14,52,26,52,44,3,0,0,0,0,B
59,B,3,0.0864,0.5774,0.5934,0.8627,10,8,0,0.9159,0.0169,23,0.4615,0,0.696,217,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,482,59,59,40,0,0,0,15,53,27,53,45,3,0,0,0,0,B
60,B,3,0.0777,0.5843,0.5996,0.8725,10,3,0,0.9075,0.0221,25,0.8,0,0.696,233,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,492,60,60,40,0,0,0,16,54,28,54,46,3,0,0,0,0,B
61,B,3,0.0728,0.5912,0.6059,0.8722,7,3,0,0.8979,0.0282,24,1.0,0,0.696,245,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,499,61,61,40,0,0,0,17,55,29,55,47,3,0,0,0,0,B
62,B,3,0.0627,0.5984,0.6124,0.884,12,2,0,0.8919,0.0308,23,0.7143,0,0.696,260,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,511,62,62,40,0,0,0,18,56,30,56,48,3,0,0,0,0,B
63,B,3,0.0598,0.6049,0.6184,0.8865,9,4,0,0.8859,0.0327,22,0.5556,0,0.696,268,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,520,63,63,40,0,0,0,19,57,31,57,49,3,0,0,0,0,B
64,B,3,0.0533,0.6103,0.6236,0.902,13,7,0,0.8883,0.0275,22,0.375,0,0.696,276,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,533,64,64,40,0,0,0,20,58,31,58,50,3,0,0,0,0,B
65,B,3,0.0568,0.6148,0.6284,0.9052,9,9,0,0.8859,0.0297,23,0.4286,0,0.696,281,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,542,65,65,40,0,0,0,21,59,32,59,51,3,0,0,0,0,B
66,B,3,0.0511,0.6207,0.6341,0.9092,11,5,0,0.8823,0.0347,22,0.4615,0,0.696,284,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,553,66,66,40,0,0,0,22,60,33,60,52,3,0,0,0,0,B
67,B,3,0.0528,0.6259,0.6394,0.9122,13,7,0,0.8955,0.0281,22,0.3158,0,0.696,293,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,566,67,67,40,0,0,0,23,61,33,61,53,3,0,0,0,0,B
68,B,3,0.0478,0.6324,0.6454,0.9235,13,4,0,0.9063,0.0193,21,0.4167,0,0.696,304,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,579,68,68,40,0,0,0,24,62,34,62,54,3,0,0,0,0,B
69,B,3,0.04,0.6392,0.6516,0.9337,9,3,0,0.9159,0.0124,25,0.5556,0,0.696,310,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,588,69,69,40,0,0,0,25,63,35,63,55,3,0,0,0,0,B
70,B,3,0.0368,0.647,0.6586,0.9347,10,0,0,0.9087,0.0182,25,0.0,0,0.6921,335,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,598,69,69,40,0,0,0,26,64,35,64,56,3,0,0,0,0,B
71,B,3,0.0349,0.6545,0.6654,0.9308,8,1,0,0.8919,0.03,24,1.0,0,0.696,351,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,606,70,70,40,0,0,0,27,65,36,65,57,3,0,0,0,0,B
72,B,3,0.0368,0.6596,0.6706,0.9347,11,7,0,0.8895,0.027,22,0.4615,0,0.696,360,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,617,71,71,40,0,0,0,28,66,37,66,58,3,0,0,0,0,B
73,B,3,0.0346,0.6648,0.6759,0.9397,13,7,0,0.8955,0.0254,23,0.375,0,0.696,366,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,630,72,72,40,0,0,0,29,67,37,67,59,3,0,0,0,0,B
74,B,3,0.0356,0.6696,0.6809,0.9392,10,8,0,0.8895,0.0288,23,0.5,0,0.696,370,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,640,73,73,40,0,0,0,30,68,38,68,60,3,0,0,0,0,B
75,B,3,0.0389,0.6742,0.6856,0.9367,9,9,0,0.8967,0.0286,24,0.375,0,0.696,373,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,649,74,74,40,0,0,0,31,69,38,69,61,3,0,0,0,0,B
76,B,3,0.0405,0.6796,0.6909,0.9345,5,7,0,0.8919,0.0289,22,0.5,0,0.696,379,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,654,75,75,40,0,0,0,32,70,39,70,62,3,0,0,0,0,B
77,B,3,0.0372,0.6857,0.6965,0.9372,7,5,0,0.9015,0.0261,22,0.3846,0,0.696,387,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,661,76,76,40,0,0,0,33,71,39,71,63,3,0,0,0,0,B
78,B,3,0.028,0.6922,0.7023,0.9492,14,4,0,0.9123,0.0207,23,0.4444,0,0.696,401,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,675,77,77,40,0,0,0,34,72,40,72,64,3,0,0,0,0,B
79,B,3,0.0185,0.6995,0.7089,0.9537,15,1,0,0.9123,0.0196,23,1.0,0,0.696,421,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,690,78,78,40,0,0,0,35,73,41,73,65,3,0,0,0,0,B
80,B,3,0.0198,0.7048,0.7142,0.9523,10,6,0,0.9039,0.0231,25,0.75,0,0.696,432,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,700,79,79,40,0,0,0,36,74,42,74,66,3,0,0,0,0,B
81,B,3,0.019,0.7107,0.72,0.9537,10,4,0,0.8943,0.0308,24,0.75,0,0.696,444,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,710,80,80,40,0,0,0,37,75,43,75,67,3,0,0,0,0,B
82,B,3,0.0147,0.717,0.726,0.9627,11,3,0,0.8811,0.0374,23,0.6,0,0.696,458,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,721,81,81,40,0,0,0,38,76,44,76,68,3,0,0,0,0,B
83,B,3,0.021,0.7203,0.7299,0.9595,8,11,0,0.8895,0.0313,22,0.3333,0,0.696,464,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,729,82,82,40,0,0,0,39,77,44,77,69,3,0,0,0,0,B
84,B,3,0.0169,0.7252,0.735,0.9698,17,7,0,0.8919,0.0275,22,0.4615,0,0.696,482,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,746,83,83,40,0,0,0,40,78,45,78,70,3,0,0,0,0,B
85,B,3,0.0139,0.7313,0.7408,0.9657,11,4,0,0.8895,0.0273,23,0.5455,0,0.696,493,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,757,84,84,40,0,0,0,41,79,46,79,71,3,0,0,0,0,B
86,B,3,0.0153,0.7361,0.7459,0.9642,10,7,0,0.8931,0.0277,22,0.5,0,0.696,500,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,767,85,85,40,0,0,0,42,80,47,80,72,3,0,0,0,0,B
87,B,3,0.0139,0.7426,0.752,0.9645,10,3,0,0.8919,0.0297,22,0.4,0,0.696,513,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,777,86,86,40,0,0,0,43,81,48,81,73,3,0,0,0,0,B
88,B,3,0.0171,0.7475,0.7569,0.9682,13,7,0,0.9027,0.0199,21,0.4,0,0.696,519,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,790,87,87,40,0,0,0,44,82,49,82,74,3,0,0,0,0,B
89,B,3,0.0168,0.7532,0.7623,0.9725,12,5,0,0.9123,0.016,25,0.5,0,0.696,524,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,802,88,88,40,0,0,0,45,83,50,83,75,3,0,0,0,0,B
90,B,3,0.0139,0.7596,0.7684,0.9725,14,3,0,0.8979,0.0274,25,1.0,0,0.6921,543,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,816,89,88,40,0,0,0,46,84,51,84,76,3,0,0,0,0,B
91,B,3,0.0113,0.765,0.7739,0.9845,19,5,0,0.8955,0.0283,24,0.5455,0,0.696,566,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,835,90,89,40,0,0,0,47,85,52,85,77,3,0,0,0,0,B
92,B,3,0.0124,0.7712,0.7801,0.9803,12,3,0,0.8931,0.027,22,0.6,0,0.696,576,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,847,91,90,40,0,0,0,48,86,53,86,78,3,0,0,0,0,B
93,B,3,0.0135,0.7765,0.7857,0.9817,12,5,0,0.8991,0.0227,23,0.4615,0,0.696,589,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,859,92,91,40,0,0,0,49,87,54,87,79,3,0,0,0,0,B
94,B,3,0.0128,0.7812,0.7908,0.9793,8,6,0,0.9003,0.021,23,0.5556,0,0.696,596,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,867,93,92,40,0,0,0,50,88,55,88,80,3,0,0,0,0,B
95,B,3,0.0105,0.7873,0.7965,0.9803,14,3,0,0.8931,0.0305,24,0.7143,0,0.696,611,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,881,94,93,40,0,0,0,51,89,56,89,81,3,0,0,0,0,B
96,B,3,0.0136,0.7921,0.8012,0.9793,12,7,0,0.8883,0.0287,22,0.4,0,0.696,617,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,893,95,94,40,0,0,0,52,90,57,90,82,3,0,0,0,0,B
97,B,3,0.0179,0.7959,0.8055,0.9758,10,9,0,0.8979,0.029,22,0.375,0,0.696,622,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,903,96,95,40,0,0,0,53,91,57,91,83,3,0,0,0,0,B
98,B,3,0.0147,0.8019,0.8111,0.977,13,3,0,0.9015,0.0296,23,0.4167,0,0.696,634,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,916,97,96,40,0,0,0,54,92,58,92,84,3,0,0,0,0,B
99,B,3,0.0151,0.8065,0.8158,0.978,19,7,0,0.9159,0.0169,23,0.4615,0,0.696,649,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,935,98,97,40,0,0,0,55,93,59,93,85,3,0,0,0,0,B
100,B,3,0.0144,0.8122,0.8212,0.9758,12,4,0,0.9075,0.0221,25,0.8,0,0.696,663,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,947,99,98,40,0,0,0,56,94,60,94,86,3,0,0,0,0,B
1,B,4,0.6567,0.3644,0.3071,0.03,8,11,0,0.2645,0.1699,0,0.3158,0,0.6568,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,B
2,B,4,0.6442,0.3667,0.3103,0.062,9,14,0,0.2927,0.2108,0,0.25,6,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,B
3,B,4,0.6447,0.368,0.3128,0.0772,5,15,0,0.3183,0.2874,0,0.2609,5,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,B
4,B,4,0.6307,0.3719,0.3171,0.1035,8,11,0,0.3344,0.3668,0,0.3158,2,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,B
5,B,4,0.6182,0.3742,0.3203,0.1323,9,14,0,0.3638,0.4122,3,0.25,7,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,B
6,B,4,0.6077,0.3777,0.3243,0.1527,7,12,0,0.3846,0.4237,3,0.3158,4,0.696,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,B
7,B,4,0.5942,0.3824,0.3291,0.1728,7,9,0,0.3966,0.4656,3,0.375,0,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,53,7,7,7,0,0,0,0,1,0,1,0,0,0,0,0,0,B
8,B,4,0.5899,0.3851,0.3326,0.1845,5,14,0,0.4158,0.4887,5,0.3158,0,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,58,8,8,8,0,0,0,0,2,0,2,0,0,0,0,0,0,B
9,B,4,0.5904,0.3882,0.3363,0.1882,3,12,0,0.4336,0.4896,8,0.3125,3,0.696,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,61,9,9,9,0,0,0,0,3,0,3,0,0,0,0,0,0,B
10,B,4,0.5724,0.3917,0.3403,0.219,10,12,0,0.4685,0.4508,9,0.3636,1,0.696,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,71,10,10,10,0,0,0,0,4,0,4,0,1,0,0,0,0,B
11,B,4,0.5626,0.3967,0.3453,0.2337,6,7,0,0.4878,0.4406,9,0.4286,2,0.696,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,77,11,11,11,0,0,0,0,5,1,5,0,1,0,0,0,0,B
12,B,4,0.5621,0.3999,0.3491,0.2365,3,12,0,0.5013,0.4248,10,0.4375,3,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,80,12,12,12,0,0,0,0,6,2,6,1,1,0,0,0,0,B
13,B,4,0.5384,0.4045,0.3538,0.2707,11,9,0,0.5242,0.4098,11,0.4,1,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,91,13,13,13,0,0,0,0,7,3,7,2,1,0,0,0,0,B
14,B,4,0.5302,0.4072,0.3573,0.2887,7,13,0,0.5568,0.3759,11,0.3333,3,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,98,14,14,14,0,0,0,0,8,3,8,3,1,0,0,0,0,B
15,B,4,0.5201,0.4119,0.3621,0.3067,7,9,0,0.5736,0.3681,14,0.5,0,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,105,15,15,15,0,0,0,0,9,4,9,4,1,0,0,0,0,B
16,B,4,0.5104,0.415,0.3658,0.3287,8,12,0,0.5953,0.3403,13,0.381,1,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,113,16,16,16,0,0,0,0,10,4,10,5,1,0,0,0,0,B
17,B,4,0.5004,0.42,0.3708,0.3392,5,8,0,0.6022,0.3386,13,0.3846,1,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,118,17,17,17,0,0,0,0,11,4,11,6,1,0,0,0,0,B
18,B,4,0.4815,0.425,0.3758,0.3697,10,8,0,0.6299,0.3211,15,0.3889,1,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,128,18,18,18,0,0,0,0,12,4,12,7,1,0,0,0,0,B
19,B,4,0.4715,0.4285,0.3798,0.398,10,12,0,0.6731,0.2592,15,0.3182,0,0.696,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,138,19,19,19,0,1,0,0,13,4,13,8,1,0,0,0,0,B
20,B,4,0.4623,0.4331,0.3846,0.4167,7,9,0,0.6888,0.2385,16,0.4375,1,0.696,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,145,20,20,20,0,1,0,0,14,5,14,9,2,0,0,0,0,B
21,B,4,0.4559,0.4355,0.3878,0.4352,7,15,0,0.7129,0.2181,16,0.2727,1,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,152,21,21,21,0,1,0,0,15,5,15,10,2,0,0,0,0,B
22,B,4,0.4481,0.4379,0.3911,0.4537,7,15,0,0.7384,0.1865,17,0.2727,3,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,159,22,22,22,0,1,0,0,16,5,16,11,2,0,0,0,0,B
23,B,4,0.4289,0.4429,0.3961,0.4787,11,8,0,0.7612,0.1567,18,0.3158,0,0.696,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,170,23,23,23,0,1,0,0,17,5,17,12,2,0,0,0,0,B
24,B,4,0.4144,0.4471,0.4006,0.4952,10,10,0,0.7828,0.1376,17,0.3,0,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,180,24,24,24,0,1,0,0,18,5,18,13,2,0,0,0,0,B
25,B,4,0.4065,0.4514,0.4051,0.5092,8,10,0,0.7948,0.1222,19,0.3333,0,0.696,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,188,25,25,25,0,1,0,0,19,5,19,14,2,0,0,0,0,B
26,B,4,0.3875,0.4567,0.4103,0.535,13,7,0,0.8164,0.1018,18,0.3158,0,0.696,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,201,26,26,26,0,1,0,0,20,5,20,15,2,0,0,0,0,B
27,B,4,0.3839,0.4606,0.4146,0.5445,10,11,0,0.8488,0.0742,18,0.3333,0,0.696,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,211,27,27,27,0,1,0,0,21,5,21,16,2,0,0,0,0,B
28,B,4,0.3777,0.4652,0.4193,0.556,7,9,0,0.8644,0.0617,21,0.3125,0,0.696,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,218,28,28,28,0,1,0,0,22,5,22,17,2,0,0,0,0,B
29,B,4,0.3786,0.4706,0.4246,0.5562,4,7,0,0.8668,0.0615,22,0.5,0,0.696,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,222,29,29,29,0,1,0,0,23,6,23,18,2,0,0,0,0,B
30,B,4,0.3785,0.4749,0.4291,0.56,5,10,0,0.8788,0.0508,22,0.4286,0,0.696,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,227,30,30,30,0,1,0,0,24,7,24,19,3,0,0,0,0,B
31,B,4,0.3634,0.4799,0.4341,0.5775,9,8,0,0.8872,0.0428,22,0.4545,0,0.696,14,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,236,31,31,31,0,1,0,0,25,8,25,20,3,0,0,0,0,B
32,B,4,0.3498,0.486,0.4398,0.5897,7,5,0,0.8872,0.0406,24,0.5556,0,0.696,21,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,243,32,32,32,0,1,0,0,26,9,26,21,3,0,0,0,0,B
33,B,4,0.339,0.4925,0.4458,0.602,11,4,0,0.8836,0.0423,23,0.75,0,0.696,31,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,254,33,33,33,0,1,0,0,27,10,27,22,3,0,0,0,0,B
34,B,4,0.3384,0.4971,0.4506,0.6028,6,9,0,0.898,0.0286,22,0.375,0,0.696,32,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,260,34,34,34,0,1,0,0,28,10,28,23,3,0,0,0,0,B
35,B,4,0.3299,0.5036,0.4566,0.6112,8,4,0,0.8944,0.0338,24,0.5556,0,0.696,46,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,268,35,35,35,0,1,0,0,29,11,29,24,3,0,0,0,0,B
36,B,4,0.3231,0.5105,0.4628,0.6117,4,3,0,0.8824,0.0383,22,0.5556,0,0.696,54,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,272,36,36,36,0,1,0,0,30,12,30,25,3,0,0,0,0,B
37,B,4,0.3165,0.514,0.4668,0.626,9,12,0,0.8896,0.0345,21,0.3333,0,0.696,55,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,281,37,37,37,0,1,0,0,31,12,31,26,3,0,0,0,0,B
38,B,4,0.3129,0.5182,0.4713,0.6278,5,10,0,0.8992,0.0274,22,0.4,0,0.696,55,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,286,38,38,37,0,1,0,0,32,13,32,27,3,0,0,0,0,B
39,B,4,0.3104,0.5229,0.4761,0.6327,5,9,0,0.9004,0.0217,24,0.6364,0,0.696,56,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,291,39,39,37,0,1,0,0,33,14,33,28,3,0,0,0,0,B
40,B,4,0.2894,0.5297,0.4823,0.6502,10,3,0,0.8956,0.0274,24,0.8333,0,0.696,71,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,301,40,40,37,0,1,0,1,34,15,34,29,4,0,0,0,0,B
41,B,4,0.2795,0.5351,0.4876,0.662,7,7,0,0.8944,0.0265,22,0.5556,0,0.696,74,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,308,41,41,37,0,1,0,2,35,16,35,30,4,0,0,0,0,B
42,B,4,0.269,0.5412,0.4933,0.6663,9,5,0,0.8956,0.0198,23,0.5455,0,0.696,82,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,317,42,42,37,0,1,0,3,36,17,36,31,4,0,0,0,0,B
43,B,4,0.2593,0.5474,0.4991,0.6737,8,5,0,0.8944,0.0225,24,0.75,0,0.696,92,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,325,43,43,37,0,1,0,4,37,18,37,32,4,0,0,0,0,B
44,B,4,0.2523,0.5531,0.5046,0.684,10,6,0,0.8944,0.0201,23,0.5455,0,0.696,104,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,335,44,44,37,0,1,0,5,38,19,38,33,4,0,0,0,0,B
45,B,4,0.2462,0.5581,0.5096,0.6922,10,8,0,0.892,0.0266,24,0.5,0,0.696,111,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,345,45,45,37,0,1,0,6,39,20,39,34,4,0,0,0,0,B
46,B,4,0.2372,0.5639,0.5151,0.7015,8,6,0,0.8872,0.0307,23,0.5,0,0.696,119,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,353,46,46,37,0,1,0,7,40,21,40,35,4,0,0,0,0,B
47,B,4,0.228,0.5689,0.5201,0.7122,7,8,0,0.898,0.0227,21,0.375,0,0.696,121,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,360,47,47,37,0,1,0,8,41,21,41,36,4,0,0,0,0,B
48,B,4,0.2137,0.5746,0.5256,0.7222,8,6,0,0.9112,0.0153,23,0.4167,0,0.696,128,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,368,48,48,37,0,1,0,9,42,22,42,37,4,0,0,0,0,B
49,B,4,0.1991,0.5819,0.5321,0.7352,8,2,0,0.9088,0.019,25,0.8333,0,0.696,144,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,376,49,49,37,0,1,0,10,43,23,43,38,4,0,0,0,0,B
50,B,4,0.1897,0.588,0.5378,0.749,11,5,0,0.9064,0.0205,24,0.75,0,0.696,151,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,387,50,50,37,0,1,0,11,44,24,44,39,5,0,0,0,0,B
51,B,4,0.1822,0.5941,0.5436,0.761,12,5,0,0.9088,0.0205,23,0.5556,0,0.696,162,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,399,51,51,37,0,1,0,12,45,25,45,40,5,0,0,0,0,B
52,B,4,0.175,0.601,0.5498,0.7657,9,3,0,0.9016,0.0244,25,0.7143,0,0.696,173,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,408,52,52,37,0,1,0,13,46,26,46,41,5,0,0,0,0,B
53,B,4,0.1715,0.6071,0.5556,0.776,15,5,0,0.8944,0.0293,24,0.6667,0,0.696,187,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,423,53,53,37,0,1,0,14,47,27,47,42,5,0,0,0,0,B
54,B,4,0.1699,0.6117,0.5603,0.7833,7,9,0,0.898,0.0264,23,0.4286,0,0.696,189,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,430,54,54,37,0,1,0,15,48,28,48,43,5,0,0,0,0,B
55,B,4,0.1573,0.6179,0.5661,0.7972,11,5,0,0.8956,0.0301,24,0.5,0,0.696,200,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,441,55,55,37,0,1,0,16,49,29,49,44,5,0,0,0,0,B
56,B,4,0.1467,0.624,0.5718,0.8088,13,5,0,0.8872,0.0345,22,0.5556,0,0.696,218,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,454,56,56,37,0,1,0,17,50,30,50,45,5,0,0,0,0,B
